Date,Open,High,Low,Close,Adj Close,Volume
2022-04-05,1197.5119629540602,1197.0293503358455,1196.1230509859463,1196.1351594611813,1196.1351594611813,4462092
2022-04-06,1196.5356229059162,1195.9504741348776,1194.8021054118594,1195.7586068101589,1195.7586068101589,1243306
2022-04-07,1195.4550215793206,1195.3767676359446,1194.31588771437,1195.0533960738292,1195.0533960738292,4239536
2022-04-08,1193.664165729821,1194.57643241313,1193.9965246024008,1194.3497760109028,1194.3497760109028,4647325
2022-04-11,1197.0309525035414,1197.0621486817674,1196.410616794648,1196.7071523759355,1196.7071523759355,3758909
2022-04-12,1197.3535006985087,1197.7144145202485,1197.2952874477562,1197.6449906775022,1197.6449906775022,3326133
2022-04-13,1195.154389388881,1197.323940389827,1196.0302270677375,1196.8048805989188,1196.8048805989188,3619372
2022-04-14,1196.9191555746345,1197.0371909899482,1196.3082078152854,1196.9695784263558,1196.9695784263558,2739461
2022-04-15,1196.450313003034,1197.407399909079,1196.4218478333892,1196.6070434012563,1196.6070434012563,3150224
2022-04-18,1198.253245287288,1197.4245558593232,1197.0167344420786,1197.1908437774127,1197.1908437774127,4891194
2022-04-19,1195.4999164378878,1198.2743547948066,1197.635947230489,1197.734342880202,1197.734342880202,4753836
2022-04-20,1199.0531523629625,1199.698031621669,1198.1576498144063,1198.8179525341077,1198.8179525341077,2526322
2022-04-21,1196.8118280273395,1198.6182734444928,1197.2030234132235,1197.9673960754455,1197.9673960754455,2071860
2022-04-22,1198.391354716279,1198.6050891606349,1197.8070849457586,1198.0721313740837,1198.0721313740837,3027410
2022-04-25,1196.6978644447036,1196.6479181422417,1196.3026394280953,1196.3235843891262,1196.3235843891262,3180521
2022-04-26,1194.979399311567,1195.3992460017555,1194.9840724212208,1195.0662440886972,1195.0662440886972,1811554
2022-04-27,1196.7576380500675,1196.6198318804545,1194.9824848904111,1195.9503449252563,1195.9503449252563,3834418
2022-04-28,1193.7538950747514,1195.9938004950725,1194.7042163563738,1194.999661133851,1194.999661133851,1587100
2022-04-29,1195.266472786085,1194.8205915256526,1193.389529187965,1194.1587523358032,1194.1587523358032,4415871
2022-05-02,1193.4423953950588,1194.708257678623,1193.5258106923989,1194.150474261253,1194.150474261253,3381732
2022-05-03,1193.2893366416097,1195.575885802339,1194.4632956524467,1194.8452352920997,1194.8452352920997,2877971
2022-05-04,1193.5120125257658,1194.2496141085492,1193.57872123407,1193.7844084962655,1193.7844084962655,4803184
2022-05-05,1188.2084421448255,1190.3637420101063,1190.1822132493462,1190.3035996675055,1190.3035996675055,3620308
2022-05-06,1189.6875503176082,1189.99567324124,1188.8183634573231,1189.433376425362,1189.433376425362,1769097
2022-05-09,1190.3797540607347,1191.5966297878203,1189.8643707226772,1190.639004503315,1190.639004503315,4564223
2022-05-10,1192.215826475708,1191.157442496689,1190.3382353007903,1190.9821395543318,1190.9821395543318,3349316
2022-05-11,1192.954938568626,1192.9960192489398,1191.77571222487,1192.306014358119,1192.306014358119,3866757
2022-05-12,1189.7822018787983,1191.3751319046453,1191.1322469925549,1191.1741982159865,1191.1741982159865,2336921
2022-05-13,1188.6964144572044,1190.070629632795,1188.566313170728,1189.5348019483222,1189.5348019483222,3247939
2022-05-16,1190.518014921504,1190.0940269506166,1189.1986363093151,1189.9973505009698,1189.9973505009698,1160381
2022-05-17,1191.0844522486398,1190.687744174913,1189.9445512019538,1190.2373732386548,1190.2373732386548,2719014
2022-05-18,1191.765428473919,1191.2990908879274,1189.5629572296732,1190.542927559032,1190.542927559032,3546982
2022-05-19,1192.690433486988,1191.8234957259217,1190.8740426120462,1191.4759242016826,1191.4759242016826,2577969
2022-05-20,1191.808086515347,1192.562520850082,1191.3151864673878,1191.897609125595,1191.897609125595,1904098
2022-05-23,1192.6658823409864,1193.098676679525,1191.5551535393056,1192.3032267187352,1192.3032267187352,2405568
2022-05-24,1194.31697223648,1193.945411552016,1192.2064639444463,1193.0182337325364,1193.0182337325364,4934999
2022-05-25,1193.2173419027874,1193.755292446579,1192.864171757392,1193.5206503647237,1193.5206503647237,1068920
2022-05-26,1194.757822483381,1194.77741221225,1194.250000550075,1194.3780962964408,1194.3780962964408,1830051
2022-05-27,1195.0597363415395,1195.5390331345498,1195.0483496152249,1195.3866171212194,1195.3866171212194,4712837
2022-05-30,1196.367357807995,1197.9107894246188,1195.9902222821345,1196.9183059224604,1196.9183059224604,3747176
2022-05-31,1196.3174997158424,1197.1961155654808,1196.0444989857128,1196.2691145975566,1196.2691145975566,4028149
2022-06-01,1196.062133253628,1197.289633835248,1196.3775096811298,1196.7496767049674,1196.7496767049674,3638509
2022-06-02,1196.2484373636005,1197.2213866307466,1195.947276453426,1196.37935333637,1196.37935333637,4651387
2022-06-03,1194.5108394845586,1196.0667523263628,1195.1063893593964,1195.5457943490908,1195.5457943490908,3104683
2022-06-06,1194.666259640828,1195.4798397160132,1194.2433144455158,1194.8562540280104,1194.8562540280104,3527419
2022-06-07,1195.7995998391875,1195.440333977688,1194.4081337078271,1195.351209545572,1195.351209545572,2711672
2022-06-08,1195.180698564151,1196.5247325208547,1195.5287693885257,1195.769462100358,1195.769462100358,2711646
2022-06-09,1196.179165882127,1196.2975876132316,1196.048372753295,1196.1698741295963,1196.1698741295963,4212883
2022-06-10,1196.0835030756482,1196.7702281122797,1195.7466899921671,1195.944160482027,1195.944160482027,4028631
2022-06-13,1196.400110125027,1196.729603320876,1195.060650332996,1195.9475752332055,1195.9475752332055,2635288
2022-06-14,1196.6317480877765,1197.4740726268244,1196.1195171164263,1196.7653279290814,1196.7653279290814,3404899
2022-06-15,1196.3618012113,1195.3120952499569,1194.990028080193,1195.275934869432,1195.275934869432,4037908
2022-06-16,1193.1996581064088,1195.603705323806,1194.484630028892,1195.3005769678607,1195.3005769678607,3571165
2022-06-17,1198.3282859631554,1195.6536456858985,1194.5291631196242,1195.3905331159876,1195.3905331159876,3229655
2022-06-20,1195.272703621028,1196.503973792537,1195.2973230463751,1196.1438373850654,1196.1438373850654,2778539
2022-06-21,1195.196978996477,1194.8812317198865,1193.874662439483,1194.7935889731225,1194.7935889731225,3789993
2022-06-22,1195.350254808434,1197.2256805416707,1196.0364816984663,1196.2887227186395,1196.2887227186395,1664917
2022-06-23,1197.1466213025776,1197.0561553837808,1195.747311214322,1196.5023531430684,1196.5023531430684,2414022
2022-06-24,1197.0455028423582,1197.0744580004214,1196.3083941924892,1196.7689336897631,1196.7689336897631,4801250
2022-06-27,1195.716840395086,1196.7645354495053,1195.525555379541,1196.367553932431,1196.367553932431,1952246
2022-06-28,1197.9786636326382,1197.352778827733,1196.1770856100663,1196.905576287228,1196.905576287228,1019675
2022-06-29,1196.789569457909,1197.5541246708715,1196.1770828910112,1196.953530337511,1196.953530337511,1073997
2022-06-30,1198.7097282196744,1198.678191709314,1197.5063504439363,1198.1625122816174,1198.1625122816174,3245239
2022-07-01,1195.803858228358,1197.6404100067684,1196.5435892640842,1196.721018033554,1196.721018033554,1967561
2022-07-04,1196.8656762278729,1197.39352734635,1196.3515369445474,1196.8965638634445,1196.8965638634445,2998671
2022-07-05,1199.308483479004,1198.2972342266453,1196.3204064722977,1197.305076211822,1197.305076211822,1486799
2022-07-06,1198.0816693465729,1197.970128775204,1196.1813157509616,1197.1187038174587,1197.1187038174587,3616501
2022-07-07,1197.0216587496027,1196.922548508509,1196.6708642583546,1196.7140379941516,1196.7140379941516,1755678
2022-07-08,1195.9021598875731,1197.2816759298269,1196.1862658994537,1196.351080715183,1196.351080715183,3238057
2022-07-11,1196.5932185204258,1196.6420863824362,1196.393991211096,1196.5257199845507,1196.5257199845507,1270040
2022-07-12,1194.9133270737425,1195.5332107920613,1193.9897811735848,1194.71576108357,1194.71576108357,2474764
2022-07-13,1196.130004479553,1196.06139933811,1194.8629907147763,1195.6807760446334,1195.6807760446334,3409029
2022-07-14,1194.1239836687598,1196.0786184973824,1194.9871328106267,1195.2006441769374,1195.2006441769374,4921451
2022-07-15,1195.9968548352467,1196.1965035644118,1194.8225941813523,1195.3284468743043,1195.3284468743043,1566088
2022-07-18,1194.6059560427975,1196.5014745412095,1194.854846113081,1195.6955491410922,1195.6955491410922,2144620
2022-07-19,1196.8008696060613,1195.9597741900864,1194.436942209013,1195.1697437537794,1195.1697437537794,3364643
2022-07-20,1194.2670770243633,1195.3433844858782,1194.4964681412885,1195.0387053467805,1195.0387053467805,2762999
2022-07-21,1193.300093425831,1193.0843843892062,1192.413117415696,1193.0034651061549,1193.0034651061549,3586218
2022-07-22,1194.7407312867658,1194.138568892253,1193.2272281665716,1193.735588713488,1193.735588713488,1658003
2022-07-25,1194.5632776703455,1194.9891822287964,1194.5181092624912,1194.81565771381,1194.81565771381,3400081
2022-07-26,1193.4552641809712,1193.8096152507735,1192.5496421690125,1193.1146641618714,1193.1146641618714,1805113
2022-07-27,1194.143352834365,1193.054271011713,1192.019285983125,1192.708171285175,1192.708171285175,3016106
2022-07-28,1192.0427048948277,1192.4539121077942,1190.6049789910735,1191.4783019069343,1191.4783019069343,3463160
2022-07-29,1191.656112215121,1191.9415336627922,1190.6642702314675,1191.3005615854468,1191.3005615854468,1933396
2022-08-01,1190.264412525347,1192.771678483802,1191.1880763831246,1191.9491979201678,1191.9491979201678,1833731
2022-08-02,1192.0027845666843,1193.0690314921662,1192.7764351844698,1192.9365068194245,1192.9365068194245,4162801
2022-08-03,1195.1052801365013,1194.9203744911238,1193.5968025344314,1194.0583600088512,1194.0583600088512,2603546
2022-08-04,1195.9388541388848,1196.291661024057,1195.3595722137163,1195.3689038335435,1195.3689038335435,3850310
2022-08-05,1195.867957328873,1195.6335529739067,1194.8998121905663,1195.1464910550878,1195.1464910550878,3092101
2022-08-08,1194.6349293585697,1194.6057853641057,1193.2730707112416,1193.9995324263546,1193.9995324263546,2800830
2022-08-09,1195.174698654422,1194.6497519269496,1192.8931321746973,1193.8849421260466,1193.8849421260466,2959310
2022-08-10,1194.256809703395,1194.6930482556106,1194.419031528763,1194.5182096283502,1194.5182096283502,2456081
2022-08-11,1193.4114498062183,1193.7935159238923,1192.8894555315678,1193.2909498474291,1193.2909498474291,1115359
2022-08-12,1193.9224124677482,1195.3497498286497,1194.1510158321782,1194.9510868008774,1194.9510868008774,4022583
2022-08-15,1194.5709527562017,1195.9953493318,1195.6449397050087,1195.8489753396375,1195.8489753396375,3014410
2022-08-16,1193.9986674556185,1196.009942593498,1195.0873232219042,1195.6424081712064,1195.6424081712064,3163859
2022-08-17,1194.0463727417953,1194.999708550181,1194.1984649447654,1194.9315362407951,1194.9315362407951,1251351
2022-08-18,1195.8149769751724,1194.288227066632,1193.6464297094224,1194.2624151596826,1194.2624151596826,3567822
2022-08-19,1192.7838943056668,1194.4717876626376,1194.1485966388673,1194.3366213734828,1194.3366213734828,2287087
2022-08-22,1193.8036827851752,1195.0703338823414,1193.7518342020664,1194.1072187707523,1194.1072187707523,2284294
2022-08-23,1193.764576202389,1195.60725106193,1194.2739297415496,1195.057721526035,1195.057721526035,4735444
2022-08-24,1194.1137717347292,1195.6805678588858,1194.1605191836004,1194.7147456977325,1194.7147456977325,3147753
2022-08-25,1195.389941300696,1195.652745386674,1195.215017894801,1195.2202475083438,1195.2202475083438,4092121
2022-08-26,1194.491206750964,1195.5031387572544,1194.430331864141,1195.191322624169,1195.191322624169,4541483
2022-08-29,1196.5506568465826,1195.9671338444064,1195.425680626626,1195.4609919815662,1195.4609919815662,3592631
2022-08-30,1196.7649136668192,1195.6704472346023,1194.4852017632386,1195.2309355459695,1195.2309355459695,2684351
2022-08-31,1193.6895553591637,1196.044315771481,1195.736170527054,1195.9386510872191,1195.9386510872191,2726605
2022-09-01,1195.9781988371583,1197.3020174821995,1195.7031176873902,1196.6611911675095,1196.6611911675095,2512760
2022-09-02,1197.180262315604,1197.3371583758412,1196.7531794420297,1197.1211201933315,1197.1211201933315,2462436
2022-09-05,1198.8547515464966,1198.3482224753789,1197.4017029041431,1197.7286345204811,1197.7286345204811,4557689
2022-09-06,1196.3300214677847,1197.4344668353365,1196.6353776926055,1196.784265742938,1196.784265742938,1251924
2022-09-07,1197.0875761106013,1197.2595363589758,1196.801907290357,1197.107511505847,1197.107511505847,3880593
2022-09-08,1197.1999690482826,1198.4180629004452,1197.4800625115065,1198.3567132733344,1198.3567132733344,2863236
2022-09-09,1197.3153219880917,1199.6288794264224,1197.851783502727,1198.848117840354,1198.848117840354,4669122
2022-09-12,1199.2627850271354,1198.277200761322,1197.4490908070456,1197.8174003375525,1197.8174003375525,3346582
2022-09-13,1195.9435639540104,1197.8257976234088,1197.3190231969488,1197.7676338279034,1197.7676338279034,4573465
2022-09-14,1200.4712307746647,1199.1374780834128,1197.4205408280404,1198.1426117662431,1198.1426117662431,4268516
2022-09-15,1198.1103636487264,1197.4429928103411,1196.4990164688795,1197.3852122493447,1197.3852122493447,4767255
2022-09-16,1196.706914128138,1196.72197628148,1195.4338967184349,1196.0269410526214,1196.0269410526214,2599792
2022-09-19,1196.2863118516796,1196.6945221094484,1195.319317486007,1195.710843184185,1195.710843184185,1280466
2022-09-20,1194.717325088216,1195.209190880433,1194.5573889353684,1194.9700107762171,1194.9700107762171,1450930
2022-09-21,1195.3478062745282,1195.0979711135144,1194.2601035983305,1194.955721744827,1194.955721744827,2398616
2022-09-22,1193.1754204095464,1193.4857020367533,1193.3610988337266,1193.364317097331,1193.364317097331,4208020
2022-09-23,1194.4820914363077,1194.2322933074347,1193.3094288224074,1193.9290181598672,1193.9290181598672,1553343
2022-09-26,1193.260726597665,1193.3954589355844,1192.9389201141323,1193.2944131245738,1193.2944131245738,3402187
2022-09-27,1193.3398171781532,1194.9823267029492,1193.495968029978,1194.290165361255,1194.290165361255,4751928
2022-09-28,1193.142693905197,1194.0755583195887,1193.9202758816357,1194.0132665214587,1194.0132665214587,2710524
2022-09-29,1193.003605099782,1194.497299603224,1193.399675208126,1193.9878774750744,1193.9878774750744,4498408
2022-09-30,1194.7857433283116,1194.8115394502302,1193.3338697064912,1193.8148425963773,1193.8148425963773,3365600
2022-10-03,1192.5092362938178,1193.940653175783,1192.4843573803716,1193.126682906277,1193.126682906277,4677361
2022-10-04,1193.686859207465,1196.2141818067807,1195.534108774067,1195.5989623685498,1195.5989623685498,2208948
2022-10-05,1195.4999348563913,1195.409349811329,1194.5231124031145,1195.1030961905424,1195.1030961905424,4038915
2022-10-06,1197.6411352755977,1196.7505135492995,1195.5651331250483,1196.126617713008,1196.126617713008,1091006
2022-10-07,1195.8060719561222,1195.5600302308565,1194.4723286725286,1195.0329887669448,1195.0329887669448,1129350
